image_path,player_name,height_cm,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,label
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Romain Sa├»ss (captain)/Romain Sa├»ss (captain)30.jpg,romain sa├»ss,173,146.50455,48.289013,1.0,157.68698,39.015686,1.0,142.67056,35.817986,1.0,179.0934,42.213387,1.0,137.23907,35.178448,1.0,204.97276,86.021866,1.0,130.84912,85.382324,1.0,204.97276,162.44688,1.0,115.83268,116.40002,1.0,166.63295,174.27835,1.0,100.81626,138.78392,1.0,191.87332,174.27835,1.0,151.29701,174.27835,1.0,211.68222,174.27835,1.0,111.67921,174.27835,1.0,211.68222,174.27835,1.0,111.3597,124.394264,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Romain Sa├»ss (captain)/Romain Sa├»ss (captain)40.jpg,romain sa├»ss,173,124.196205,96.69076,1.0,135.39491,79.7398,1.0,112.997505,79.7398,1.0,153.6328,82.9381,1.0,101.15888,83.25793,1.0,186.58897,184.64378,1.0,73.002144,182.405,1.0,202.90709,254.04675,1.0,59.5637,254.04675,1.0,206.42668,254.04675,1.0,57.003998,254.04675,1.0,222.42484,254.04675,1.0,222.42484,254.04675,1.0,207.06659,254.04675,1.0,69.48255,183.04465,1.0,205.78676,254.04675,1.0,59.883667,254.04675,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Romain Sa├»ss (captain)/Romain Sa├»ss (captain)43.jpg,romain sa├»ss,173,124.212425,67.35912,1.0,134.43465,55.52815,1.0,119.74021,54.568882,1.0,150.40685,67.67888,1.0,111.75411,62.243027,1.0,169.25406,127.15353,1.0,100.25412,118.5201,1.0,216.21234,194.62207,1.0,82.0458,173.83792,1.0,216.85124,198.45914,1.0,66.71249,214.76671,1.0,150.0874,242.5855,1.0,105.68466,241.6262,1.0,229.30957,250.89914,1.0,59.045822,250.89914,1.0,216.85124,196.22086,1.0,67.03193,213.16792,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Romain Sa├»ss (captain)/Romain Sa├»ss (captain)44.jpg,romain sa├»ss,173,126.2617,57.881367,1.0,140.97594,53.40411,1.0,131.3797,48.92685,1.0,162.72743,79.30824,1.0,162.72743,79.94785,1.0,170.4044,147.74632,1.0,138.73682,145.50769,1.0,174.88266,243.68755,1.0,77.32088,193.7981,1.0,93.63449,127.278854,1.0,95.233864,124.40062,1.0,165.92616,255.2005,1.0,142.89519,255.2005,1.0,172.00378,255.2005,1.0,72.20288,197.63576,1.0,172.96341,255.2005,1.0,141.93556,255.2005,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Selim Amallah/Selim Amallah15.jpg,selim amallah,170,123.835655,117.06517,1.0,136.2986,105.87365,1.0,112.97053,105.87365,1.0,153.23543,127.93695,1.0,98.590195,127.93695,1.0,181.03738,231.21877,1.0,59.60354,234.09657,1.0,209.79803,255.52037,1.0,42.666714,255.52037,1.0,209.79803,255.52037,1.0,23.812508,255.52037,1.0,73.34474,209.47523,1.0,53.212284,255.52037,1.0,193.8199,255.52037,1.0,46.821026,255.52037,1.0,134.38123,187.73167,1.0,23.812508,255.52037,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Selim Amallah/Selim Amallah2.jpg,selim amallah,170,130.37547,60.707565,1.0,143.17345,51.75906,1.0,118.21739,51.75906,1.0,162.05048,59.7488,1.0,103.17976,59.10962,1.0,199.48457,118.553276,1.0,57.74692,118.553276,1.0,215.48207,190.46094,1.0,41.74945,193.9764,1.0,169.08937,225.93536,1.0,88.46209,223.37865,1.0,173.56866,250.54376,1.0,84.622696,250.54376,1.0,169.72925,250.54376,1.0,80.143394,250.54376,1.0,182.52727,250.54376,1.0,75.6641,230.40962,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Selim Amallah/Selim Amallah24.jpg,selim amallah,170,119.7465,96.99712,1.0,119.7465,80.68485,1.0,107.90754,80.04515,1.0,78.790085,85.162735,1.0,79.11006,85.162735,1.0,89.34916,161.28671,1.0,64.71133,157.76839,1.0,111.42722,254.36269,1.0,51.91245,254.36269,1.0,123.58615,254.36269,1.0,27.274609,254.36269,1.0,108.2275,254.36269,1.0,69.83087,148.81262,1.0,103.427925,254.36269,1.0,52.55239,254.36269,1.0,123.58615,254.36269,1.0,27.274609,254.36269,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Selim Amallah/Selim Amallah26.jpg,selim amallah,170,129.54729,56.511887,1.0,144.58626,48.196854,1.0,116.4282,47.87704,1.0,164.10492,56.511887,1.0,99.14939,56.192078,1.0,205.06209,119.834076,1.0,50.83272,120.153885,1.0,222.3409,196.90804,1.0,33.873894,196.26843,1.0,174.02422,234.3257,1.0,84.75039,229.84839,1.0,173.70425,250.95578,1.0,75.47102,250.95578,1.0,187.78328,250.95578,1.0,59.152145,250.95578,1.0,188.42323,250.95578,1.0,63.63184,250.95578,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Selim Amallah/Selim Amallah29.jpg,selim amallah,170,146.2718,72.218544,1.0,156.49529,61.351547,1.0,139.88211,57.516136,1.0,164.48239,60.712315,1.0,125.185844,51.123787,1.0,178.85918,107.37647,1.0,85.8893,102.901825,1.0,195.1529,180.24927,1.0,74.707344,182.80621,1.0,209.52966,234.90385,1.0,139.88211,162.3507,1.0,163.84343,230.42921,1.0,103.14144,236.18234,1.0,223.90643,250.56512,1.0,223.90643,250.56512,1.0,223.90643,250.56512,1.0,85.5698,250.56512,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Selim Amallah/Selim Amallah32.jpg,selim amallah,170,124.96831,80.18143,1.0,143.50731,68.98284,1.0,116.657715,66.423164,1.0,171.63547,82.741104,1.0,107.388214,74.42215,1.0,204.23856,166.25056,1.0,77.02259,140.97375,1.0,225.01503,253.59955,1.0,40.26421,228.96265,1.0,150.21971,253.59955,1.0,25.56086,253.59955,1.0,160.44814,253.59955,1.0,79.5797,253.59955,1.0,245.15222,253.59955,1.0,29.716152,253.59955,1.0,245.15222,253.59955,1.0,29.076878,253.59955,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Sofiane Boufal/Sofiane Boufal17.jpg,sofiane boufal,176,127.22999,77.501114,1.0,146.0958,65.99314,1.0,117.95696,63.435818,1.0,175.83344,73.02579,1.0,107.72465,68.55047,1.0,193.42023,143.35225,1.0,89.49836,142.0736,1.0,140.97964,252.0386,1.0,69.03374,196.73642,1.0,99.09114,252.0386,1.0,51.446957,226.14568,1.0,127.22999,252.0386,1.0,76.38821,252.0386,1.0,51.127197,252.0386,1.0,45.051765,252.0386,1.0,134.58446,252.0386,1.0,105.80609,252.0386,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Sofiane Boufal/Sofiane Boufal19.jpg,sofiane boufal,176,142.82846,59.237507,1.0,149.22095,49.64178,1.0,129.40422,49.002068,1.0,155.29382,56.678646,1.0,104.153885,60.836796,1.0,166.16106,133.1246,1.0,72.83067,125.12816,1.0,169.67693,219.16629,1.0,44.70371,217.56699,1.0,174.79091,247.63359,1.0,48.858826,247.63359,1.0,149.22095,247.63359,1.0,90.729645,247.63359,1.0,187.5759,247.63359,1.0,93.28664,247.63359,1.0,175.74979,247.63359,1.0,31.599098,247.63359,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Sofiane Boufal/Sofiane Boufal24.jpg,sofiane boufal,176,147.6712,115.835556,1.0,156.61133,93.46039,1.0,137.77318,100.172935,1.0,186.94395,77.15848,1.0,132.66454,100.492584,1.0,232.60254,151.31618,1.0,135.53815,215.88452,1.0,252.71785,244.65262,1.0,132.98383,225.15425,1.0,252.71785,255.2009,1.0,142.56255,255.2009,1.0,252.71785,255.2009,1.0,121.48935,255.2009,1.0,134.58028,220.67921,1.0,134.26099,219.40062,1.0,252.71785,255.2009,1.0,139.05035,255.2009,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Sofiane Boufal/Sofiane Boufal30.jpg,sofiane boufal,176,134.62646,73.06245,1.0,145.81686,55.4657,1.0,131.42921,57.705288,1.0,171.07516,60.904697,1.0,127.592514,65.703804,1.0,184.82335,138.33038,1.0,106.49064,146.64885,1.0,190.25868,223.43468,1.0,91.143814,230.79332,1.0,195.3743,252.86925,1.0,87.30711,252.86925,1.0,173.63297,252.86925,1.0,118.32047,252.86925,1.0,205.60553,252.86925,1.0,116.40212,252.86925,1.0,192.8165,252.86925,1.0,86.98739,252.86925,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Sofyan Amrabat/Sofyan Amrabat19.jpg,sofyan amrabat,167,101.95236,28.564537,1.0,108.98169,24.727608,1.0,98.75722,25.68684,1.0,126.23549,28.244795,1.0,96.2011,29.523771,1.0,146.0454,53.184837,1.0,93.00596,57.661255,1.0,187.90182,81.64207,1.0,96.520615,86.757965,1.0,147.9625,99.86748,1.0,88.852264,107.54134,1.0,149.24054,117.773155,1.0,108.34265,122.249565,1.0,176.39929,181.08249,1.0,98.118195,172.76913,1.0,202.91902,220.41103,1.0,129.11111,223.60847,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Sofyan Amrabat/Sofyan Amrabat2.jpg,sofyan amrabat,167,149.90013,60.80216,1.0,155.33612,51.210125,1.0,141.90602,51.210125,1.0,160.13258,54.40747,1.0,129.11546,54.727207,1.0,173.88246,100.76894,1.0,106.4122,102.04788,1.0,210.0158,161.19873,1.0,69.31956,139.77654,1.0,203.30074,157.04219,1.0,62.28474,207.24046,1.0,159.49306,239.85338,1.0,116.96441,228.0232,1.0,156.29541,254.56114,1.0,114.726074,254.56114,1.0,156.61517,254.56114,1.0,109.9296,254.56114,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Sofyan Amrabat/Sofyan Amrabat42.jpg,sofyan amrabat,167,117.40776,37.37908,1.0,122.52351,32.900963,1.0,112.61175,32.581093,1.0,129.87741,34.50029,1.0,106.85652,33.860558,1.0,145.5444,62.96834,1.0,99.50263,66.48687,1.0,181.99414,87.59801,1.0,82.23697,99.75291,1.0,181.67441,124.382576,1.0,70.40679,111.26808,1.0,147.46281,129.18056,1.0,119.965645,125.02231,1.0,110.05386,195.39278,1.0,95.66582,186.11667,1.0,141.70758,182.59816,1.0,109.73414,232.17734,1.0,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Walid Cheddira/Walid Cheddira23.jpg,walid cheddira,179,131.19588,50.068542,1.0,140.14122,37.271473,1.0,121.61157,36.63162,1.0,150.68396,50.38847,1.0,109.790924,49.42869,1.0,172.72787,132.28972,1.0,86.78859,137.08862,1.0,180.39531,209.712,1.0,81.996445,217.71017,1.0,183.90956,255.14162,1.0,86.78859,255.14162,1.0,155.7956,255.14162,1.0,100.84557,255.14162,1.0,149.40605,255.14162,1.0,98.60924,255.14162,1.0,182.31218,255.14162,1.0,86.78859,255.14162,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Walid Cheddira/Walid Cheddira29.jpg,walid cheddira,179,130.31567,77.54037,1.0,142.14798,64.10897,1.0,116.5646,64.10897,1.0,158.13759,70.82467,1.0,96.0979,69.54549,1.0,194.91371,151.0932,1.0,59.321785,155.89012,1.0,202.90851,242.87437,1.0,45.89051,243.51395,1.0,197.79182,254.70676,1.0,41.73321,254.70676,1.0,167.73137,254.70676,1.0,84.905174,254.70676,1.0,154.30008,254.70676,1.0,50.04781,155.89012,1.0,200.03038,254.70676,1.0,46.2103,254.70676,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Walid Cheddira/Walid Cheddira8.jpg,walid cheddira,179,131.30812,126.777084,1.0,141.85695,99.59965,1.0,115.964355,103.75619,1.0,157.20071,107.593,1.0,101.89925,119.74292,1.0,179.8967,184.00957,1.0,80.80157,219.81984,1.0,187.56859,252.75253,1.0,61.941532,252.75253,1.0,193.64215,252.75253,1.0,61.941532,252.75253,1.0,193.64215,252.75253,1.0,61.941532,252.75253,1.0,193.64215,252.75253,1.0,61.941532,252.75253,1.0,193.64215,252.75253,1.0,61.941532,252.75253,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yahia Attiyat Allah/Yahia Attiyat Allah43.jpg,yahia attiyat allah,182,228.82285,103.30494,1.0,234.25232,97.546875,1.0,222.43523,97.22699,1.0,240.00116,99.14635,1.0,214.13135,97.546875,1.0,244.79187,130.49577,1.0,199.43983,120.25924,1.0,248.94382,169.52266,1.0,184.42894,106.50387,1.0,251.81825,177.51996,1.0,211.25691,81.872154,1.0,231.69728,208.2296,1.0,200.39798,206.31027,1.0,227.54533,236.70001,1.0,201.03673,243.41777,1.0,232.9748,230.94197,1.0,197.84293,230.30219,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yahya Jabrane/Yahya Jabrane1.jpg,yahya jabrane,191,123.037224,36.67706,1.0,132.30588,29.002821,1.0,114.7274,29.322582,1.0,144.77061,35.717777,1.0,103.54109,36.357296,1.0,180.8864,80.16439,1.0,75.73514,84.96079,1.0,196.86684,129.08765,1.0,63.909607,133.24452,1.0,202.6198,178.33066,1.0,57.837044,185.68512,1.0,162.0295,190.48152,1.0,97.78814,189.2025,1.0,167.78246,250.91612,1.0,95.55088,250.91612,1.0,168.74129,250.91612,1.0,95.23127,250.91612,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yahya Jabrane/Yahya Jabrane22.jpg,yahya jabrane,191,134.24379,48.553764,1.0,135.84106,41.193848,1.0,125.93789,40.23386,1.0,138.07729,49.193752,1.0,107.409355,53.9937,1.0,155.9669,113.512985,1.0,87.92245,125.35285,1.0,169.38412,187.11212,1.0,86.32516,193.51204,1.0,153.41124,225.83165,1.0,110.923386,224.55168,1.0,145.4248,252.07133,1.0,107.0899,252.07133,1.0,137.43837,252.07133,1.0,109.00664,252.07133,1.0,141.27185,252.07133,1.0,110.603935,252.07133,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yahya Jabrane/Yahya Jabrane33.jpg,yahya jabrane,191,103.21167,58.877254,1.0,110.87869,48.32353,1.0,95.86411,49.28296,1.0,118.5457,51.841434,1.0,87.558174,55.359344,1.0,147.61649,87.97994,1.0,73.50197,111.00625,1.0,194.25749,127.31655,1.0,37.722557,162.49562,1.0,190.42398,90.21861,1.0,34.208504,126.67693,1.0,153.6862,223.57928,1.0,111.51761,229.65569,1.0,165.18674,253.3216,1.0,112.156525,253.3216,1.0,163.26997,253.3216,1.0,114.39273,253.3216,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yahya Jabrane/Yahya Jabrane35.jpg,yahya jabrane,191,124.821556,53.318714,1.0,136.96684,43.72055,1.0,116.19202,43.080673,1.0,152.94748,43.72055,1.0,103.72713,42.76073,1.0,191.301,96.51047,1.0,72.08547,98.43009,1.0,230.29375,147.0608,1.0,41.72227,166.25714,1.0,198.65208,179.69456,1.0,74.64237,165.29732,1.0,167.01042,233.76425,1.0,100.53099,241.76273,1.0,166.69081,255.20015,1.0,97.01526,255.20015,1.0,169.88695,255.20015,1.0,89.98379,255.20015,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yahya Jabrane/Yahya Jabrane40.jpg,yahya jabrane,191,110.76076,33.679073,1.0,120.66617,29.202868,1.0,102.772514,29.202868,1.0,136.00359,38.794735,1.0,94.14523,38.155277,1.0,168.27605,79.08058,1.0,73.69535,85.47515,1.0,197.35324,129.59775,1.0,66.6657,135.35287,1.0,221.63745,174.3598,1.0,49.730644,182.9925,1.0,147.18712,202.17621,1.0,88.074165,202.17621,1.0,148.46523,254.29202,1.0,91.90852,254.29202,1.0,161.88547,254.29202,1.0,98.93817,254.29202,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yahya Jabrane/Yahya Jabrane50.jpg,yahya jabrane,191,130.20645,36.008175,1.0,138.51817,28.970083,1.0,119.97664,29.289995,1.0,150.02672,35.368347,1.0,107.50906,36.008175,1.0,165.37143,79.51639,1.0,83.852615,80.15621,1.0,168.88792,132.622,1.0,64.03235,133.58174,1.0,183.59328,177.72977,1.0,81.295166,191.48605,1.0,159.29747,199.4839,1.0,109.10746,203.00293,1.0,153.22353,245.23148,1.0,110.0665,245.23148,1.0,153.22353,245.23148,1.0,83.852615,245.23148,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yahya Jabrane/Yahya Jabrane8.jpg,yahya jabrane,191,123.64527,48.03973,1.0,130.67113,37.170166,1.0,118.53555,37.809555,1.0,144.08412,39.72771,1.0,111.19034,42.924637,1.0,153.66484,88.64074,1.0,113.425835,88.64074,1.0,155.581,147.78394,1.0,92.34826,161.85043,1.0,167.07785,205.96805,1.0,93.945045,224.19054,1.0,150.15192,201.81203,1.0,116.30006,205.96805,1.0,159.09392,255.20078,1.0,122.687195,245.92969,1.0,172.82628,214.91945,1.0,120.4517,243.05246,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yassine Bounou/Yassine Bounou13.jpg,yassine bounou,170,118.693756,57.88386,1.0,128.92235,46.68989,1.0,109.74374,50.847656,1.0,151.2974,50.207996,1.0,102.71158,58.20369,1.0,201.80109,102.02007,1.0,87.68833,112.89422,1.0,221.93863,171.42267,1.0,50.929325,172.702,1.0,229.61008,230.91061,1.0,46.454315,194.13043,1.0,189.33499,238.58647,1.0,117.734825,237.62698,1.0,240.47797,250.73991,1.0,105.90801,250.73991,1.0,240.47797,250.73991,1.0,105.90801,250.73991,1.0,lower_cut
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yassine Bounou/Yassine Bounou4.jpg,yassine bounou,170,128.84904,136.72255,1.0,155.37224,110.505554,1.0,101.047646,109.546394,1.0,191.4821,135.76338,1.0,63.339993,134.1648,1.0,197.55367,254.37929,1.0,57.268417,254.37929,1.0,239.09601,254.37929,1.0,53.11419,254.37929,1.0,64.937775,254.37929,1.0,62.70088,254.37929,1.0,176.46297,254.37929,1.0,76.122246,254.37929,1.0,156.97002,242.22995,1.0,88.90451,254.37929,1.0,64.937775,254.37929,1.0,61.103096,254.37929,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yassine Bounou/Yassine Bounou44.jpg,yassine bounou,170,114.81388,90.26186,1.0,126.64507,68.187164,1.0,110.01745,68.187164,1.0,155.42366,72.98601,1.0,103.62221,63.708237,1.0,188.99867,184.95914,1.0,93.70959,170.24268,1.0,192.51605,250.5434,1.0,87.6341,250.5434,1.0,132.72055,250.5434,1.0,90.51196,250.5434,1.0,217.45749,250.5434,1.0,96.267685,250.5434,1.0,199.23105,202.235,1.0,158.30151,192.95723,1.0,189.31844,250.5434,1.0,132.08104,250.5434,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Yassine Bounou/Yassine Bounou9.jpg,yassine bounou,170,135.9756,87.64855,1.0,152.91853,71.66359,1.0,114.876854,72.30299,1.0,174.97632,79.33637,1.0,84.82712,80.93487,1.0,209.50154,176.84467,1.0,33.998314,188.67354,1.0,250.42033,239.50572,1.0,12.899567,248.4573,1.0,250.42033,248.4573,1.0,12.899567,248.4573,1.0,250.42033,248.4573,1.0,12.899567,248.4573,1.0,250.42033,248.4573,1.0,12.899567,189.63263,1.0,250.42033,248.4573,1.0,250.42033,248.4573,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Youssef En-Nesyri/Youssef En-Nesyri17.jpg,youssef en nesyri,189,124.98237,62.20217,1.0,136.81752,52.611614,1.0,112.507484,52.931297,1.0,150.89175,60.603745,1.0,96.194176,61.5628,1.0,183.19852,127.41797,1.0,67.725845,131.25418,1.0,190.23563,216.29047,1.0,62.288074,228.11882,1.0,157.92886,247.61963,1.0,74.44309,247.61963,1.0,160.48782,247.61963,1.0,92.67562,247.61963,1.0,213.26617,247.61963,1.0,91.71601,247.61963,1.0,161.12755,247.61963,1.0,74.12322,247.61963,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Youssef En-Nesyri/Youssef En-Nesyri23.jpg,youssef en nesyri,189,123.74974,52.87913,1.0,144.53726,45.20344,1.0,123.74974,42.005238,1.0,180.99536,60.874638,1.0,120.871475,46.802544,1.0,235.68254,120.041405,1.0,93.36799,132.19458,1.0,220.97136,220.7848,1.0,63.625843,218.22624,1.0,145.8165,141.46938,1.0,59.468338,235.17676,1.0,205.94038,235.17676,1.0,146.1363,235.17676,1.0,108.079155,207.03253,1.0,107.43953,207.67218,1.0,217.7733,235.17676,1.0,60.107956,235.17676,1.0,malformed
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group F/Morocco players/Images_Youssef En-Nesyri/Youssef En-Nesyri50.jpg,youssef en nesyri,189,134.98698,63.84728,1.0,143.61316,52.96769,1.0,126.99978,53.607666,1.0,154.47575,58.727474,1.0,117.095665,60.96739,1.0,173.96452,113.76539,1.0,100.801765,129.76479,1.0,216.13695,176.16302,1.0,92.49508,225.12117,1.0,214.22002,243.36046,1.0,89.61968,255.20001,1.0,164.37988,255.20001,1.0,114.85924,255.20001,1.0,231.79187,255.20001,1.0,113.261795,255.20001,1.0,215.17847,255.20001,1.0,114.22026,255.20001,1.0,malformed
