image_path,player_name,height_cm,kp0,kp1,kp2,kp3,kp4,kp5,kp6,kp7,kp8,kp9,kp10,kp11,kp12,kp13,kp14,kp15,kp16,kp17,kp18,kp19,kp20,kp21,kp22,kp23,kp24,kp25,kp26,kp27,kp28,kp29,kp30,kp31,kp32,kp33,kp34,kp35,kp36,kp37,kp38,kp39,kp40,kp41,kp42,kp43,kp44,kp45,kp46,kp47,kp48,kp49,kp50,label,new_label
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Danilo Pereira/Danilo Pereira29.jpg,danilo pereira,186,123.441635,108.3924,1.0,145.1992,90.16264,1.0,105.20368,87.923904,1.0,171.43626,103.27527,1.0,76.72687,102.635635,1.0,239.58862,212.33394,1.0,12.414071,211.37448,1.0,251.42729,254.87004,1.0,12.414071,254.87004,1.0,218.79095,254.87004,1.0,12.414071,254.87004,1.0,162.1573,173.95552,1.0,12.414071,254.87004,1.0,251.42729,254.87004,1.0,12.414071,226.40605,1.0,251.42729,254.87004,1.0,75.766975,243.99612,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Diogo Costa/Diogo Costa44.jpg,diogo costa,184,130.58215,39.301018,1.0,119.08012,33.228024,1.0,124.19212,33.867283,1.0,120.67761,37.70286,1.0,141.1257,38.02249,1.0,105.98056,70.624886,1.0,150.39122,73.501564,1.0,97.35404,111.85732,1.0,158.69826,119.20885,1.0,93.52002,150.85234,1.0,165.40778,158.20386,1.0,111.41209,154.36829,1.0,139.2087,154.68791,1.0,112.690094,214.45898,1.0,134.41617,218.9338,1.0,110.45358,253.13435,1.0,131.86015,253.13435,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Diogo Dalot/Diogo Dalot21.jpg,diogo dalot,184,151.9627,38.024376,1.0,152.28268,30.34752,1.0,140.1228,30.34752,1.0,104.9231,34.505817,1.0,105.243095,34.185947,1.0,120.28297,79.60734,1.0,96.923164,78.9676,1.0,153.24269,113.833305,1.0,136.92284,133.66518,1.0,193.88234,97.20013,1.0,176.6025,97.83986,1.0,136.60283,198.91843,1.0,106.84309,218.11058,1.0,186.20242,252.97629,1.0,183.32242,252.97629,1.0,140.4428,237.62257,1.0,133.72285,252.97629,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Jos├⌐ S├í/Jos├⌐ S├í16.jpg,jos├⌐ s├í,192,144.18707,48.557182,1.0,152.17905,40.241783,1.0,131.39993,39.282314,1.0,160.8104,48.23736,1.0,113.81759,47.27789,1.0,181.26984,104.52621,1.0,71.93965,98.44957,1.0,198.21281,176.16656,1.0,41.88983,168.49081,1.0,162.0891,163.69347,1.0,104.546906,163.05382,1.0,154.73648,219.34265,1.0,90.48103,222.5409,1.0,148.02322,243.00957,1.0,96.23525,243.00957,1.0,176.79433,243.00957,1.0,76.095474,234.37433,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Jos├⌐ S├í/Jos├⌐ S├í37.jpg,jos├⌐ s├í,192,129.42215,34.697636,1.0,134.53436,30.859276,1.0,123.99041,30.859276,1.0,142.5222,35.0175,1.0,116.64158,35.657227,1.0,159.77596,62.845623,1.0,96.51221,65.40453,1.0,171.9175,94.192245,1.0,83.73166,97.390884,1.0,171.9175,126.49847,1.0,85.32922,130.33682,1.0,146.9954,130.01695,1.0,108.33423,130.33682,1.0,156.2613,173.19853,1.0,102.58298,172.87866,1.0,160.09546,221.17805,1.0,100.346375,222.13765,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Jo├úo Cancelo/Jo├úo Cancelo13.jpg,jo├úo cancelo,182,133.109,39.29941,1.0,143.65666,34.504063,1.0,125.43796,34.504063,1.0,158.99872,46.33259,1.0,113.29215,44.41445,1.0,183.60994,86.61351,1.0,81.32954,82.457535,1.0,223.56322,130.09134,1.0,35.303356,128.49287,1.0,205.98376,146.7152,1.0,58.9557,143.838,1.0,156.44171,192.11116,1.0,95.39308,193.07024,1.0,144.2959,246.77812,1.0,98.26972,246.77812,1.0,141.09964,246.77812,1.0,95.39308,246.77812,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Jo├úo Cancelo/Jo├úo Cancelo4.jpg,jo├úo cancelo,182,193.78906,99.183426,1.0,208.4993,85.43343,1.0,174.92155,78.71832,1.0,219.69191,108.45668,1.0,135.5876,94.386925,1.0,145.18124,182.96246,1.0,98.17238,189.3578,1.0,38.371975,251.39265,1.0,45.727104,251.39265,1.0,94.33492,251.39265,1.0,81.863174,251.39265,1.0,38.371975,251.39265,1.0,149.33849,181.04384,1.0,190.59117,251.39265,1.0,90.817245,227.72987,1.0,94.01512,251.39265,1.0,45.727104,251.39265,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Jo├úo F├⌐lix/Jo├úo F├⌐lix24.jpg,jo├úo f├⌐lix,181,108.46266,95.96279,1.0,111.34078,83.49412,1.0,99.50852,86.69121,1.0,115.17827,75.82108,1.0,82.23982,86.69121,1.0,122.85325,126.65492,1.0,65.93049,139.4433,1.0,159.3094,177.16904,1.0,70.08777,204.02464,1.0,155.15211,140.08272,1.0,106.54392,159.90471,1.0,115.49806,240.47156,1.0,79.36171,255.17819,1.0,113.25953,255.17819,1.0,80.00129,255.17819,1.0,114.53869,255.17819,1.0,77.76275,255.17819,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Jo├úo Palhinha/Jo├úo Palhinha5.jpg,jo├úo palhinha,171,124.88365,53.31022,1.0,133.52269,42.433594,1.0,114.324844,44.352997,1.0,145.6813,49.15151,1.0,103.446075,50.43111,1.0,173.1982,101.615204,1.0,81.368576,101.935104,1.0,173.51816,186.06895,1.0,75.609215,184.14957,1.0,105.68582,177.43166,1.0,149.20091,168.47443,1.0,159.75972,230.53516,1.0,89.36766,226.37643,1.0,185.99675,252.28839,1.0,60.250957,252.28839,1.0,188.55646,252.28839,1.0,62.81066,252.28839,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Jo├úo Palhinha/Jo├úo Palhinha7.jpg,jo├úo palhinha,171,150.52187,59.010838,1.0,157.22977,54.216965,1.0,150.20244,54.216965,1.0,172.56212,65.40267,1.0,147.96648,61.567577,1.0,179.27003,103.75366,1.0,141.25858,87.77408,1.0,181.82542,152.65117,1.0,116.66292,74.03165,1.0,155.31323,134.75404,1.0,88.23418,51.021053,1.0,157.5492,179.49687,1.0,137.42549,177.8989,1.0,115.38522,248.84822,1.0,113.149254,248.84822,1.0,163.61826,218.80661,1.0,147.96648,248.84822,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Nuno Mendes/Nuno Mendes46.jpg,nuno mendes,182,88.12074,82.58777,1.0,90.03516,76.192764,1.0,80.4631,77.47176,1.0,93.86398,80.34952,1.0,66.105,90.26179,1.0,116.198784,132.46886,1.0,57.490147,152.61314,1.0,134.70476,197.3782,1.0,53.661327,209.52875,1.0,144.5959,249.8173,1.0,53.980392,249.8173,1.0,112.050896,242.46304,1.0,77.59148,249.8173,1.0,113.96531,249.8173,1.0,77.59148,249.8173,1.0,144.5959,249.8173,1.0,53.661327,249.8173,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Ot├ívio/Ot├ívio29.jpg,ot├ívio,185,104.62599,30.439775,1.0,114.845604,25.644722,1.0,100.79364,25.644722,1.0,134.32674,39.710213,1.0,96.003204,34.595486,1.0,157.95958,87.98041,1.0,87.69976,87.98041,1.0,181.59242,138.80797,1.0,80.035065,148.39809,1.0,194.04758,178.76675,1.0,66.621826,194.11093,1.0,141.99144,206.25839,1.0,98.87746,206.25839,1.0,129.85567,249.73355,1.0,103.98727,249.73355,1.0,163.0694,239.50409,1.0,154.76596,236.94672,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Ot├ívio/Ot├ívio44.jpg,ot├ívio,185,176.81662,44.07028,1.0,184.17363,38.31305,1.0,172.33844,36.39398,1.0,190.8909,36.39398,1.0,159.86353,31.276442,1.0,195.68893,66.45949,1.0,149.6277,41.831356,1.0,222.87785,107.719604,1.0,115.40165,51.106888,1.0,199.84723,148.65987,1.0,82.1352,66.13964,1.0,165.30133,144.82173,1.0,133.95409,131.3882,1.0,138.75214,196.63675,1.0,93.650505,174.88724,1.0,162.10262,190.87953,1.0,51.747585,226.70226,1.0,full_body_bent,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Pepe/Pepe33.jpg,pepe,188,128.60796,52.802532,1.0,134.35982,46.72739,1.0,121.89746,46.407646,1.0,139.79213,53.761765,1.0,113.26967,56.319717,1.0,151.29584,111.635475,1.0,97.29229,113.2342,1.0,169.82959,181.65947,1.0,80.35627,188.05435,1.0,159.60408,162.79456,1.0,66.29617,243.68987,1.0,142.3485,239.85292,1.0,109.115555,243.05037,1.0,139.15303,246.8873,1.0,108.47646,255.20064,1.0,139.79213,255.20064,1.0,62.14206,255.20064,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Pepe/Pepe8.jpg,pepe,188,147.01064,66.87561,1.0,159.81035,55.35959,1.0,129.73105,58.238594,1.0,171.01007,58.238594,1.0,91.33195,66.87561,1.0,179.96988,132.45297,1.0,67.33251,137.5712,1.0,192.76956,239.93584,1.0,55.81278,239.61595,1.0,58.052723,253.0513,1.0,58.692707,253.0513,1.0,162.37029,121.89661,1.0,88.13202,253.0513,1.0,93.89189,231.29883,1.0,57.41274,218.50323,1.0,58.372715,253.0513,1.0,57.732735,253.0513,1.0,face,face
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rafael Le├úo/Rafael Le├úo38.jpg,rafael le├úo,169,119.97647,54.572468,1.0,120.93435,51.694866,1.0,114.86775,51.694866,1.0,121.572945,56.49087,1.0,104.011734,55.53167,1.0,129.55531,78.232765,1.0,89.96276,77.5933,1.0,138.81487,104.45093,1.0,73.04014,102.21279,1.0,148.3937,130.34937,1.0,75.91379,130.66908,1.0,122.85012,135.14537,1.0,98.58372,136.10457,1.0,121.25365,172.87395,1.0,93.7943,172.87395,1.0,114.22916,213.16039,1.0,82.29968,195.57503,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rapha├½l Guerreiro/Rapha├½l Guerreiro12.jpg,rapha├½l guerreiro,185,111.69253,34.05851,1.0,118.4088,29.263647,1.0,108.4943,28.304674,1.0,126.084526,38.533714,1.0,101.778046,32.46022,1.0,133.44044,82.00713,1.0,87.38603,73.69604,1.0,152.30995,134.43097,1.0,61.80026,122.9233,1.0,182.69308,160.32323,1.0,29.498207,144.02069,1.0,114.57094,175.34714,1.0,84.50764,175.6668,1.0,106.255554,254.30254,1.0,70.75528,254.30254,1.0,105.615906,254.30254,1.0,72.35439,254.30254,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rapha├½l Guerreiro/Rapha├½l Guerreiro2.jpg,rapha├½l guerreiro,185,126.08697,32.872482,1.0,133.43784,28.075493,1.0,118.0969,28.395292,1.0,143.66513,31.593285,1.0,109.14802,31.593285,1.0,173.70776,61.654423,1.0,92.52868,62.29402,1.0,203.75044,88.837364,1.0,57.37237,88.19777,1.0,233.4735,125.29449,1.0,40.113823,97.47194,1.0,156.12962,130.73106,1.0,109.787224,128.17268,1.0,134.71623,165.26941,1.0,57.691975,178.70097,1.0,107.869606,209.40172,1.0,35.00018,236.26483,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rapha├½l Guerreiro/Rapha├½l Guerreiro26.jpg,rapha├½l guerreiro,185,152.45343,65.50972,1.0,164.29137,57.517986,1.0,146.69443,51.44427,1.0,180.60854,60.075344,1.0,136.45622,46.00989,1.0,197.8855,110.58309,1.0,104.14185,92.36194,1.0,246.51704,160.4515,1.0,43.992332,123.68954,1.0,190.84674,218.63132,1.0,21.916182,82.452194,1.0,158.85231,244.52452,1.0,100.94241,237.49184,1.0,203.32457,254.4343,1.0,80.46597,254.4343,1.0,180.60854,254.4343,1.0,79.50615,254.4343,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rapha├½l Guerreiro/Rapha├½l Guerreiro9.jpg,rapha├½l guerreiro,185,120.55399,35.627125,1.0,125.992165,31.469217,1.0,117.99484,29.550184,1.0,133.6696,35.94696,1.0,115.11581,31.14938,1.0,137.18843,74.32762,1.0,103.27976,54.81745,1.0,139.74757,108.87021,1.0,86.64533,78.48553,1.0,143.58629,135.097,1.0,78.648,87.44102,1.0,123.43302,143.73265,1.0,100.72062,143.09297,1.0,109.357735,190.4291,1.0,101.04051,202.26315,1.0,126.312065,219.8543,1.0,125.67228,219.8543,1.0,full_body_bent,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rui Patr├¡cio/Rui Patr├¡cio17.jpg,rui patr├¡cio,185,142.63728,61.469963,1.0,148.71346,49.95255,1.0,133.04332,50.5924,1.0,156.06882,58.59061,1.0,122.170166,64.029396,1.0,180.69333,123.536064,1.0,105.540634,122.256355,1.0,183.25171,207.03735,1.0,99.14465,185.92209,1.0,126.64734,190.72101,1.0,159.26682,201.91852,1.0,164.38359,241.58963,1.0,116.093994,252.78712,1.0,174.61714,252.78712,1.0,163.744,242.22949,1.0,187.7289,214.71564,1.0,169.50038,206.07758,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rui Patr├¡cio/Rui Patr├¡cio30.jpg,rui patr├¡cio,185,125.0443,47.533554,1.0,128.55453,43.05384,1.0,119.6194,42.73386,1.0,131.74564,51.3733,1.0,109.40783,50.733345,1.0,139.72343,89.13084,1.0,94.409584,89.7708,1.0,148.33945,138.08766,1.0,82.60246,141.60742,1.0,152.4879,180.96487,1.0,70.157104,185.76457,1.0,132.06476,181.28484,1.0,103.663826,181.28484,1.0,129.83098,243.36081,1.0,100.153595,242.72086,1.0,128.55453,255.20003,1.0,99.515366,255.20003,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rui Patr├¡cio/Rui Patr├¡cio36.jpg,rui patr├¡cio,185,108.218895,76.08426,1.0,111.098816,70.332756,1.0,103.41902,72.24992,1.0,119.73858,70.332756,1.0,102.13906,74.16709,1.0,127.09837,83.75293,1.0,102.77904,93.6583,1.0,131.25827,90.46301,1.0,90.61936,101.32697,1.0,125.81841,76.72331,1.0,82.939575,93.01923,1.0,157.81755,150.85379,1.0,138.29808,158.842,1.0,190.13667,185.04327,1.0,108.85887,180.8894,1.0,224.37576,209.32742,1.0,143.73793,205.49309,1.0,full_body_bent,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Rui Patr├¡cio/Rui Patr├¡cio39.jpg,rui patr├¡cio,185,95.0591,33.409317,1.0,95.0591,27.333744,1.0,88.03053,27.013977,1.0,95.37858,32.769783,1.0,66.94483,34.04885,1.0,104.32403,81.694115,1.0,27.968235,84.57202,1.0,152.88504,82.013885,1.0,5.9240937,158.75793,1.0,177.48503,74.97901,1.0,51.929256,164.19398,1.0,87.71105,231.34503,1.0,42.983807,232.94386,1.0,83.23833,245.73453,1.0,51.60978,245.73453,1.0,82.27989,245.73453,1.0,51.2903,245.73453,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_R├║ben Dias/R├║ben Dias10.jpg,r├║ben dias,187,152.94565,66.49939,1.0,162.2203,55.632088,1.0,141.11247,55.632088,1.0,175.65257,57.549843,1.0,119.04518,57.869473,1.0,179.49034,98.46205,1.0,88.6627,109.9686,1.0,172.13457,158.55183,1.0,25.019384,182.84348,1.0,200.918,225.35379,1.0,31.095882,249.96503,1.0,150.70692,241.65472,1.0,80.347496,249.96503,1.0,209.2332,249.96503,1.0,80.347496,249.96503,1.0,164.13919,249.96503,1.0,30.136435,249.96503,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_R├║ben Dias/R├║ben Dias23.jpg,r├║ben dias,187,145.40195,44.518085,1.0,146.68002,36.20108,1.0,137.09457,36.520966,1.0,147.63857,40.67947,1.0,118.8822,41.959007,1.0,160.7387,85.463356,1.0,89.80634,83.544044,1.0,177.9925,133.1262,1.0,61.689022,138.24437,1.0,158.8216,172.79193,1.0,90.445366,145.28183,1.0,142.52632,200.62193,1.0,102.58695,203.82077,1.0,138.69214,252.1234,1.0,101.94791,252.1234,1.0,138.69214,252.1234,1.0,101.30888,252.1234,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_R├║ben Dias/R├║ben Dias43.jpg,r├║ben dias,187,135.7623,96.60279,1.0,140.56111,87.33291,1.0,130.00372,86.69361,1.0,142.48064,87.01326,1.0,112.72799,81.5792,1.0,140.88103,134.00197,1.0,78.49642,126.330345,1.0,163.2755,204.00557,1.0,48.423847,170.12253,1.0,167.75441,254.83008,1.0,41.06566,240.44577,1.0,128.40411,242.68333,1.0,90.97335,244.2816,1.0,140.2412,254.83008,1.0,141.20096,254.83008,1.0,137.68184,254.83008,1.0,39.146133,254.83008,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/Portugal Players/Images_Vitinha/Vitinha24.jpg,vitinha,175,152.74655,45.663578,1.0,160.73767,40.225224,1.0,141.55898,40.545128,1.0,171.60558,45.983486,1.0,125.25709,49.502422,1.0,190.14499,95.24859,1.0,108.9552,90.450035,1.0,227.54343,130.75786,1.0,147.31259,135.87631,1.0,177.35922,126.279205,1.0,198.45578,131.07776,1.0,185.03069,204.0157,1.0,131.0107,203.6958,1.0,187.58784,255.20023,1.0,127.17496,255.20023,1.0,179.91637,255.20023,1.0,109.59449,255.20023,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/South Korea Players/Images_Hong Chul/Hong Chul40.jpg,hong chul,181,218.31944,52.276722,1.0,223.74675,42.997654,1.0,211.61513,41.71778,1.0,229.17406,48.437107,1.0,197.56798,42.677685,1.0,225.02376,82.67367,1.0,183.84009,79.79396,1.0,230.45107,146.98721,1.0,161.1731,107.311195,1.0,220.87347,209.38095,1.0,189.58665,60.91585,1.0,202.67603,219.29996,1.0,173.94324,209.06097,1.0,206.18782,254.17645,1.0,174.2625,254.17645,1.0,205.86858,216.7402,1.0,165.96191,254.17645,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/South Korea Players/Images_Hwang Hee-chan/Hwang Hee-chan27.jpg,hwang hee chan,177,157.76007,43.396988,1.0,163.84,36.683636,1.0,153.60011,36.04427,1.0,174.39987,35.724586,1.0,148.80016,34.445854,1.0,184.63976,61.61894,1.0,137.6003,55.544956,1.0,207.03952,78.56216,1.0,103.680664,81.758995,1.0,231.99925,89.11171,1.0,88.00084,98.06284,1.0,152.96011,137.3839,1.0,119.36049,129.39182,1.0,150.40015,172.54906,1.0,73.281,176.06558,1.0,141.76024,209.95203,1.0,48.96127,210.59137,1.0,full_body,full_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/South Korea Players/Images_Hwang Hee-chan/Hwang Hee-chan42.jpg,hwang hee chan,177,133.39233,58.81355,1.0,137.5523,46.984097,1.0,125.71239,49.86153,1.0,143.63226,51.14039,1.0,117.71245,59.452976,1.0,153.55219,110.28765,1.0,101.39258,110.927086,1.0,167.63206,182.54324,1.0,83.15271,173.5912,1.0,174.03203,254.4791,1.0,73.87278,233.69762,1.0,143.31226,245.84679,1.0,112.91249,242.64964,1.0,143.31226,254.4791,1.0,115.472466,254.4791,1.0,143.63226,254.4791,1.0,111.6325,254.4791,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/South Korea Players/Images_Hwang In-beom/Hwang In-beom40.jpg,hwang in beom,177,125.741196,40.551098,1.0,135.0134,32.239952,1.0,115.19009,31.92029,1.0,147.4829,40.870758,1.0,102.08113,40.231438,1.0,173.06134,98.08981,1.0,79.38024,98.08981,1.0,193.20439,151.15329,1.0,67.23047,155.30887,1.0,196.40169,211.56894,1.0,65.31209,212.52792,1.0,154.51697,233.30582,1.0,94.08785,233.62546,1.0,210.46983,246.41183,1.0,92.16947,246.41183,1.0,164.74835,246.41183,1.0,88.65243,234.9041,1.0,lower_cut,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/South Korea Players/Images_Hwang Ui-jo/Hwang Ui-jo17.jpg,hwang ui jo,177,122.090004,45.846176,1.0,126.88998,40.732166,1.0,119.85001,41.051796,1.0,138.0899,41.691044,1.0,118.25002,42.010674,1.0,152.80981,76.84985,1.0,117.93004,72.3751,1.0,169.7697,115.52455,1.0,103.21012,106.89465,1.0,180.64964,160.59175,1.0,92.65019,134.70209,1.0,147.36984,159.9525,1.0,125.60998,159.63287,1.0,142.24988,216.2066,1.0,113.130066,235.70375,1.0,145.44986,241.77664,1.0,114.41006,245.61214,1.0,full_body_bent,partial_body
/home/gusohseb@GU.GU.SE/.cache/kagglehub/datasets/soumendraprasad/fifa-2022-all-players-image-dataset/versions/2/Images/Images/Group H/South Korea Players/Images_Hwang Ui-jo/Hwang Ui-jo34.jpg,hwang ui jo,177,121.442856,34.792736,1.0,131.04033,27.120375,1.0,112.485214,27.120375,1.0,142.23738,35.75178,1.0,99.04876,36.07146,1.0,170.07005,88.17958,1.0,76.014824,89.13862,1.0,187.98535,150.19783,1.0,64.81777,151.79623,1.0,191.82433,209.33894,1.0,67.697014,212.53575,1.0,156.31367,217.0113,1.0,93.61019,217.331,1.0,155.99376,247.06139,1.0,95.20976,247.06139,1.0,159.19292,247.06139,1.0,90.41103,247.06139,1.0,lower_cut,partial_body
